ID,command,encrypted_cmd
7074,{'axes': {'0': 0.69964599609375, '1': -1.0, '2': -1.0, '3': 0.047332763671875, '4': 0.068511962890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ad96cb74e8af3e503cdf34d0e34bd6caff19c41441a1aae16de6703f3a7d94fb5926e076ca12b1adc6739b0e32
7078,{'axes': {'0': 0.70245361328125, '1': -1.0, '2': -1.0, '3': 0.0501708984375, '4': 0.029571533203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e3c097e3af9580aaf103a3fbbf4512480adddd0ab09bb24564ccdedf74cb9962129f4df8612704e24a1fb1b14e
7078,{'axes': {'0': 0.70245361328125, '1': -1.0, '2': -1.0, '3': 0.0501708984375, '4': 0.029571533203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e3c097e3af9580aaf103a3fbbf4512480adddd0ab09bb24564ccdedf74cb9962129f4df8612704e24a1fb1b14e
7082,{'axes': {'0': 0.70245361328125, '1': -1.0, '2': -1.0, '3': 0.999969482421875, '4': -0.117034912109375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5a552e60396a3b9e8827a4bb754622db1e3fb02e52f9bb9f3991290ff4f878754b8b614c9f92bd0ac276592020
7082,{'axes': {'0': 0.70245361328125, '1': -1.0, '2': -1.0, '3': 0.999969482421875, '4': -0.117034912109375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5a552e60396a3b9e8827a4bb754622db1e3fb02e52f9bb9f3991290ff4f878754b8b614c9f92bd0ac276592020
7087,{'axes': {'0': 0.425079345703125, '1': -1.0, '2': -1.0, '3': 0.435394287109375, '4': -0.354095458984375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b2f80580ffefcad1c37493b8192dd1715e73f082c8a8bd40c37ce57f2b2373a86dd2a28b717174394d0c8ca9c5
7087,{'axes': {'0': 0.425079345703125, '1': -1.0, '2': -1.0, '3': 0.435394287109375, '4': -0.354095458984375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b2f80580ffefcad1c37493b8192dd1715e73f082c8a8bd40c37ce57f2b2373a86dd2a28b717174394d0c8ca9c5
7091,{'axes': {'0': 0.1905517578125, '1': -1.0, '2': -1.0, '3': 0.103759765625, '4': -0.041534423828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f8e97ecfe29cc24a08d1d20bfb298cc7eff982cf017fcc8a2a5617633172f236e78f8bab08bbe0f8ceccc9702b
7091,{'axes': {'0': 0.1905517578125, '1': -1.0, '2': -1.0, '3': 0.103759765625, '4': -0.041534423828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f8e97ecfe29cc24a08d1d20bfb298cc7eff982cf017fcc8a2a5617633172f236e78f8bab08bbe0f8ceccc9702b
7095,{'axes': {'0': 0.039581298828125, '1': -1.0, '2': -1.0, '3': 0.07281494140625, '4': -0.0086669921875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dc6a6d9a6f3f12c0b9f6f14d50d6525ad6ec4edf717c1a9e2777a5985c21e0a334cf076cf9c84c00e2e86b413b
7095,{'axes': {'0': 0.039581298828125, '1': -1.0, '2': -1.0, '3': 0.07281494140625, '4': -0.0086669921875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dc6a6d9a6f3f12c0b9f6f14d50d6525ad6ec4edf717c1a9e2777a5985c21e0a334cf076cf9c84c00e2e86b413b
7099,{'axes': {'0': 0.176544189453125, '1': -1.0, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de612dcabb3877f0f47bfbe6645432079311fd76fd54692c4b19ad101b33a53c2b113dd18ae62fc07d2af7cb25
7099,{'axes': {'0': 0.176544189453125, '1': -1.0, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de612dcabb3877f0f47bfbe6645432079311fd76fd54692c4b19ad101b33a53c2b113dd18ae62fc07d2af7cb25
7103,{'axes': {'0': 0.591644287109375, '1': -1.0, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9b8855639430e77063e7a4059aa87fb6ef36c581a01bf69f9e80f69dc95b564a8e5c4294af565144044e664180
7103,{'axes': {'0': 0.591644287109375, '1': -1.0, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9b8855639430e77063e7a4059aa87fb6ef36c581a01bf69f9e80f69dc95b564a8e5c4294af565144044e664180
7108,{'axes': {'0': 0.62841796875, '1': -1.0, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},22b3e2a9b79ef093bb72ac7addbd3e94cf3b09a6097519f419a38243b9f3544e3b3862881b58485c8602f75d63
7108,{'axes': {'0': 0.62841796875, '1': -1.0, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},22b3e2a9b79ef093bb72ac7addbd3e94cf3b09a6097519f419a38243b9f3544e3b3862881b58485c8602f75d63
7112,{'axes': {'0': 0.402679443359375, '1': -0.5223388671875, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3f4cc0802cbc9eee6a9b33317e77261b73bea987283f1f24a21f3f7056e0d355d21e254bb865d7ca70b0c2533
7112,{'axes': {'0': 0.402679443359375, '1': -0.5223388671875, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3f4cc0802cbc9eee6a9b33317e77261b73bea987283f1f24a21f3f7056e0d355d21e254bb865d7ca70b0c2533
7116,{'axes': {'0': 0.05364990234375, '1': -0.028961181640625, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},50564b653bd7227105aff628b4194699fa2eb158750e15935d7df0e0a0c33af41cb2b4fe470702b95a53743451
7116,{'axes': {'0': 0.05364990234375, '1': -0.028961181640625, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},50564b653bd7227105aff628b4194699fa2eb158750e15935d7df0e0a0c33af41cb2b4fe470702b95a53743451
7120,{'axes': {'0': 0.050628662109375, '1': 0.001617431640625, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d425d04d3992aa83fab24be2dfb53379bedead01c7bfcaab7c6b572e8a2bf3f35d0874a01bb2c8c4adf6dfee64
7120,{'axes': {'0': 0.050628662109375, '1': 0.001617431640625, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d425d04d3992aa83fab24be2dfb53379bedead01c7bfcaab7c6b572e8a2bf3f35d0874a01bb2c8c4adf6dfee64
7125,{'axes': {'0': 0.050628662109375, '1': 0.001617431640625, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7e0472478c07b9cedbda799ccde8ba9cdbe15ba757946ce7e78a90280fbafc97bc5ca518c4f0d2b28288d427b0
7125,{'axes': {'0': 0.050628662109375, '1': 0.001617431640625, '2': -1.0, '3': 0.066986083984375, '4': -0.00567626953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7e0472478c07b9cedbda799ccde8ba9cdbe15ba757946ce7e78a90280fbafc97bc5ca518c4f0d2b28288d427b0
7129,{'axes': {'0': 0.050628662109375, '1': 0.001617431640625, '2': -1.0, '3': 0.066986083984375, '4': -0.002410888671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},36cfe0643757b40577041e630e55537a17c5557d751322bdba0b3006dca3d148ba2be76bb4ad31c6d9ce5a819d
7129,{'axes': {'0': 0.050628662109375, '1': 0.001617431640625, '2': -1.0, '3': 0.066986083984375, '4': -0.002410888671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},36cfe0643757b40577041e630e55537a17c5557d751322bdba0b3006dca3d148ba2be76bb4ad31c6d9ce5a819d
7133,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': 0.048065185546875, '4': 0.07635498046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},53263801146a2135a1442ca4d4dc8c008e6c95196013b182ee2579d669eaa9881a4917eb1cd2d93622dc0c71d3
7133,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': 0.048065185546875, '4': 0.07635498046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},53263801146a2135a1442ca4d4dc8c008e6c95196013b182ee2579d669eaa9881a4917eb1cd2d93622dc0c71d3
7138,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -0.007659912109375, '4': 0.0631103515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9b09f104a3a03809188c6fdb3fbc125691ef4afd86fb75e534eb2f1a9de17091e0fbbfb9487459733a3de655b6
7138,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -0.007659912109375, '4': 0.0631103515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9b09f104a3a03809188c6fdb3fbc125691ef4afd86fb75e534eb2f1a9de17091e0fbbfb9487459733a3de655b6
7141,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.175750732421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},62c378ec5a6354e90be1b6af70fe2d1185dde591215964290217b451f249881d12db23167d9b4cd68b72648c2a
7141,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.175750732421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},62c378ec5a6354e90be1b6af70fe2d1185dde591215964290217b451f249881d12db23167d9b4cd68b72648c2a
7146,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.136077880859375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c21b7576d76b04b05b8afe75fc62cbdea269bf1b8d43ad3a005b256220d8f93acb3abe473d637dba55c5dd341b
7146,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.136077880859375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c21b7576d76b04b05b8afe75fc62cbdea269bf1b8d43ad3a005b256220d8f93acb3abe473d637dba55c5dd341b
7150,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.116424560546875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},02cf9d880306d82ae2e965705f77d4fc4bc83ba35a8f8f0f1f9aa406c1b9de56edfad42397d0fc47416f7fd648
7150,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.116424560546875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},02cf9d880306d82ae2e965705f77d4fc4bc83ba35a8f8f0f1f9aa406c1b9de56edfad42397d0fc47416f7fd648
7154,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.174896240234375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},516af8decc931ada64aff852a90a3acb1a10200ba70f8b4d1780920b6773645f0bcf1bb4ddfe2504cf92c8bd86
7154,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': -1.0, '4': 0.174896240234375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},516af8decc931ada64aff852a90a3acb1a10200ba70f8b4d1780920b6773645f0bcf1bb4ddfe2504cf92c8bd86
7159,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': 0.037353515625, '4': 0.0089111328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3815165a312ba8c17493fdbdd0753d317f418e933af73aa2d00805db44361a6e8b04b49a916734bd159ca38ba8
7159,{'axes': {'0': 0.050628662109375, '1': 0.004364013671875, '2': -1.0, '3': 0.037353515625, '4': 0.0089111328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3815165a312ba8c17493fdbdd0753d317f418e933af73aa2d00805db44361a6e8b04b49a916734bd159ca38ba8
7163,{'axes': {'0': 0.050628662109375, '1': 0.033050537109375, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},930576f9a5decf8078016b3941919b85a7c87f590ab6059239f0fd43259e27c12977826046b2960d83f4baf04e
7163,{'axes': {'0': 0.050628662109375, '1': 0.033050537109375, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},930576f9a5decf8078016b3941919b85a7c87f590ab6059239f0fd43259e27c12977826046b2960d83f4baf04e
7167,{'axes': {'0': 0.047821044921875, '1': 0.035797119140625, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5f754c6bb7af5b94453cb173dccc6da86a3a087af8e8a9fda052f7a7d4e375b5f4d7c1e997298d711ab8c1b364
7167,{'axes': {'0': 0.047821044921875, '1': 0.035797119140625, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5f754c6bb7af5b94453cb173dccc6da86a3a087af8e8a9fda052f7a7d4e375b5f4d7c1e997298d711ab8c1b364
7171,{'axes': {'0': 0.050689697265625, '1': 0.035797119140625, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d6c686f892e1735a9b7a388490452368ae5ff9d38c22cb580f880b94a9c12a0f8189be05f693ec31e13438b24e
7171,{'axes': {'0': 0.050689697265625, '1': 0.035797119140625, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d6c686f892e1735a9b7a388490452368ae5ff9d38c22cb580f880b94a9c12a0f8189be05f693ec31e13438b24e
7176,{'axes': {'0': 0.050689697265625, '1': 0.035797119140625, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d6c686f892e1735a9b7a388490452368ae5ff9d38c22cb580f880b94a9c12a0f8189be05f693ec31e13438b24e
7180,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b024e05160e8415eabf47b61dc328814ddab44bb0cbc43162f46f394a4d5ef5eea999163c98c1dbb1fd8df33e3
7180,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.00152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b024e05160e8415eabf47b61dc328814ddab44bb0cbc43162f46f394a4d5ef5eea999163c98c1dbb1fd8df33e3
7184,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.004425048828125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},59337fa6b799cb708e3b9de6864a533bf06e85025bf4f020cfd0ec9db9801233e27c3018d44ff9c9c0353bb696
7184,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.004425048828125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},59337fa6b799cb708e3b9de6864a533bf06e85025bf4f020cfd0ec9db9801233e27c3018d44ff9c9c0353bb696
7188,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.013153076171875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b4bb36603c0c7bb89270c6ac82efdad533e52954e12e1ae67cce86afee22496ff7a7b576aaeefb749c7ec1a9d
7188,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.013153076171875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b4bb36603c0c7bb89270c6ac82efdad533e52954e12e1ae67cce86afee22496ff7a7b576aaeefb749c7ec1a9d
7192,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.013153076171875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b4bb36603c0c7bb89270c6ac82efdad533e52954e12e1ae67cce86afee22496ff7a7b576aaeefb749c7ec1a9d
7196,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.013153076171875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b4bb36603c0c7bb89270c6ac82efdad533e52954e12e1ae67cce86afee22496ff7a7b576aaeefb749c7ec1a9d
7200,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.0400390625, '4': 0.013153076171875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b4bb36603c0c7bb89270c6ac82efdad533e52954e12e1ae67cce86afee22496ff7a7b576aaeefb749c7ec1a9d
7205,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.045654296875, '4': 0.010467529296875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e5946e4f7f41266765eb01d43b4f96e582987cc9e0b0cf29338813c6517052deba7d28751c382c67ad6c44b61e
7205,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.045654296875, '4': 0.010467529296875, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e5946e4f7f41266765eb01d43b4f96e582987cc9e0b0cf29338813c6517052deba7d28751c382c67ad6c44b61e
7209,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.045654296875, '4': -0.007476806640625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e287f95e2e44fd28c8f66926a8cfd190e64e163234306051d2cd393e7133ebb35ba14e36c00d6471df26122917
7209,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.045654296875, '4': -0.007476806640625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e287f95e2e44fd28c8f66926a8cfd190e64e163234306051d2cd393e7133ebb35ba14e36c00d6471df26122917
7213,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.045654296875, '4': -0.02374267578125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4ac3a9dbc88bdac79d995a651851437a45f8299537aecf02a672c85ffeb9f5b6827e81702ae18b101ecc145bcb
7213,{'axes': {'0': 0.050689697265625, '1': 0.045013427734375, '2': -1.0, '3': 0.045654296875, '4': -0.02374267578125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4ac3a9dbc88bdac79d995a651851437a45f8299537aecf02a672c85ffeb9f5b6827e81702ae18b101ecc145bcb
